"Donegal (CFN),Republic Of Ireland","All directions","Northampton - Sywell (ORM),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Oxford - Kidlington (OXF),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Prestwick (PIK),Great Britain",0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Plymouth (PLH),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Perth (PSL),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Penzance (PZE),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Lasham (QLA),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Goodwood-Chichester (QUG),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Shetland Island - Scatsta (SCS),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donegal (CFN),Republic Of Ireland","All directions","Isle Of Skye- Broadford (SKL),Great Britain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
