"Business services: Merchanting","All offshore centres","Exports of Services (Euro Million)",0,0,58,41,68,53,45,52,-68,0,0,0,0,0
"Business services: Merchanting","All offshore centres","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Australia","Exports of Services (Euro Million)",0,48,29,18,69,141,155,275,420,0,0,0,0,0
"Business services: Merchanting","Australia","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Belgium","Exports of Services (Euro Million)",0,115,58,0,171,295,386,122,130,0,0,0,0,0
"Business services: Merchanting","Belgium","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Bermuda","Exports of Services (Euro Million)",0,44,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Bermuda","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Brazil","Exports of Services (Euro Million)",0,0,0,1,4,0,0,-3,3,0,0,0,0,0
"Business services: Merchanting","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Canada","Exports of Services (Euro Million)",0,0,0,0,38,53,158,110,0,0,0,0,0,0
"Business services: Merchanting","Canada","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Switzerland","Exports of Services (Euro Million)",0,35,0,35,149,190,159,141,0,0,0,0,0,0
"Business services: Merchanting","Switzerland","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","China","Exports of Services (Euro Million)",0,0,0,71,33,24,62,48,225,0,0,0,0,0
"Business services: Merchanting","China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Germany","Exports of Services (Euro Million)",0,353,815,0,1091,948,789,909,297,0,0,0,0,0
"Business services: Merchanting","Germany","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Spain","Exports of Services (Euro Million)",0,0,131,0,353,124,165,228,155,0,0,0,0,0
"Business services: Merchanting","Spain","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","France","Exports of Services (Euro Million)",0,212,290,0,868,823,781,731,223,0,0,0,0,0
"Business services: Merchanting","France","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","United Kingdom","Exports of Services (Euro Million)",0,309,378,451,1209,830,768,1122,446,0,0,0,0,0
"Business services: Merchanting","United Kingdom","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Italy","Exports of Services (Euro Million)",0,93,126,0,383,347,321,223,126,0,0,0,0,0
"Business services: Merchanting","Italy","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Japan","Exports of Services (Euro Million)",0,0,0,59,80,345,92,252,239,0,0,0,0,0
"Business services: Merchanting","Japan","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","South Korea","Exports of Services (Euro Million)",0,0,0,17,25,35,27,-14,0,0,0,0,0,0
"Business services: Merchanting","South Korea","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Luxembourg","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Netherlands","Exports of Services (Euro Million)",0,18,111,191,439,469,368,264,145,0,0,0,0,0
"Business services: Merchanting","Netherlands","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Sweden","Exports of Services (Euro Million)",0,0,87,71,128,132,78,123,80,0,0,0,0,0
"Business services: Merchanting","Sweden","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,11,10,-10,0,0,0,0,0,0
"Business services: Merchanting","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","United States","Exports of Services (Euro Million)",0,0,0,174,222,116,107,781,561,0,0,0,0,0
"Business services: Merchanting","United States","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","South Africa","Exports of Services (Euro Million)",0,0,0,15,62,70,0,83,57,0,0,0,0,0
"Business services: Merchanting","South Africa","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Africa (6)","Exports of Services (Euro Million)",0,0,0,0,389,130,121,138,117,0,0,0,0,0
"Business services: Merchanting","Africa (6)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Asia (6)","Exports of Services (Euro Million)",0,405,0,225,318,600,383,564,1106,0,0,0,0,0
"Business services: Merchanting","Asia (6)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,48,34,25,79,153,173,304,525,0,0,0,0,0
"Business services: Merchanting","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Central America (1)","Exports of Services (Euro Million)",0,0,0,0,-15,0,-28,35,-203,0,0,0,0,0
"Business services: Merchanting","Central America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,2976,0,0,0,0,0,0,0
"Business services: Merchanting","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU16","Exports of Services (Euro Million)",0,0,0,0,3670,3241,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU16","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU12","Exports of Services (Euro Million)",0,1000,1712,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU12","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU13","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU13","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EU25","Exports of Services (Euro Million)",0,1348,2257,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EU25","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","EU27","Exports of Services (Euro Million)",0,0,0,0,5309,4526,4141,3913,1944,0,0,0,0,0
"Business services: Merchanting","EU27","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Europe (3)","Exports of Services (Euro Million)",0,1476,2367,2305,5854,5003,4553,4256,1148,0,0,0,0,0
"Business services: Merchanting","Europe (3)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","North America (1)","Exports of Services (Euro Million)",0,243,370,0,260,169,264,889,0,0,0,0,0,0
"Business services: Merchanting","North America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","South America (1)","Exports of Services (Euro Million)",0,0,0,0,12,0,36,6,27,0,0,0,0,0
"Business services: Merchanting","South America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Merchanting","Not geographically allocated","Exports of Services (Euro Million)",0,275,288,2549,1919,1269,0,934,2813,0,0,0,0,0
"Business services: Merchanting","Not geographically allocated","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","All countries and international organisations","Exports of Services (Euro Million)",2483,380,329,514,1404,1101,1297,1624,1512,0,0,0,0,0
"Business services: Other Trade related services","All countries and international organisations","Imports of Services (Euro Million)",10382,7559,7609,8391,9642,9851,9542,9752,10432,0,0,0,0,0
"Business services: Other Trade related services","All offshore centres","Exports of Services (Euro Million)",568,0,4,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","All offshore centres","Imports of Services (Euro Million)",88,110,80,65,70,160,122,172,0,0,0,0,0,0
"Business services: Other Trade related services","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Australia","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Australia","Imports of Services (Euro Million)",0,0,0,0,202,200,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Belgium","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Belgium","Imports of Services (Euro Million)",0,312,217,167,191,260,282,232,288,0,0,0,0,0
"Business services: Other Trade related services","Bermuda","Exports of Services (Euro Million)",0,8,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Bermuda","Imports of Services (Euro Million)",0,90,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Canada","Exports of Services (Euro Million)",0,0,0,0,2,1,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Canada","Imports of Services (Euro Million)",0,16,0,0,9,13,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Switzerland","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Switzerland","Imports of Services (Euro Million)",0,193,0,0,0,253,319,309,308,0,0,0,0,0
"Business services: Other Trade related services","China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","China","Imports of Services (Euro Million)",0,0,0,0,0,0,32,76,0,0,0,0,0,0
"Business services: Other Trade related services","Germany","Exports of Services (Euro Million)",49,4,8,4,4,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Germany","Imports of Services (Euro Million)",840,1013,1030,1084,1320,1444,1262,1338,1251,0,0,0,0,0
"Business services: Other Trade related services","Spain","Exports of Services (Euro Million)",0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Spain","Imports of Services (Euro Million)",0,276,0,236,245,223,324,308,272,0,0,0,0,0
"Business services: Other Trade related services","France","Exports of Services (Euro Million)",103,7,0,13,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","France","Imports of Services (Euro Million)",672,839,0,1005,0,1039,1275,1074,1054,0,0,0,0,0
"Business services: Other Trade related services","United Kingdom","Exports of Services (Euro Million)",373,171,182,213,657,417,419,428,416,0,0,0,0,0
"Business services: Other Trade related services","United Kingdom","Imports of Services (Euro Million)",1270,1595,1648,1816,1901,1884,1572,1775,1696,0,0,0,0,0
"Business services: Other Trade related services","Italy","Exports of Services (Euro Million)",63,0,0,2,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Italy","Imports of Services (Euro Million)",373,365,0,350,441,474,430,458,388,0,0,0,0,0
"Business services: Other Trade related services","Japan","Exports of Services (Euro Million)",4,4,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Japan","Imports of Services (Euro Million)",0,91,142,98,0,96,0,0,289,0,0,0,0,0
"Business services: Other Trade related services","South Korea","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","South Korea","Imports of Services (Euro Million)",0,10,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Luxembourg","Imports of Services (Euro Million)",0,5,0,0,0,13,54,0,22,0,0,0,0,0
"Business services: Other Trade related services","Netherlands","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Netherlands","Imports of Services (Euro Million)",457,548,560,364,0,464,472,327,296,0,0,0,0,0
"Business services: Other Trade related services","Sweden","Exports of Services (Euro Million)",0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Sweden","Imports of Services (Euro Million)",0,215,226,0,217,255,255,193,269,0,0,0,0,0
"Business services: Other Trade related services","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,10,22,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","United States","Exports of Services (Euro Million)",0,86,0,60,61,97,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","United States","Imports of Services (Euro Million)",0,574,0,0,665,691,793,0,0,0,0,0,0,0
"Business services: Other Trade related services","South Africa","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","South Africa","Imports of Services (Euro Million)",0,57,72,79,86,62,100,117,0,0,0,0,0,0
"Business services: Other Trade related services","Africa (6)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Africa (6)","Imports of Services (Euro Million)",0,85,101,0,0,146,191,0,159,0,0,0,0,0
"Business services: Other Trade related services","Asia (6)","Exports of Services (Euro Million)",16,6,0,1,0,23,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Asia (6)","Imports of Services (Euro Million)",267,243,0,338,0,630,540,814,772,0,0,0,0,0
"Business services: Other Trade related services","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other Trade related services","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,86,0,206,205,208,237,0,0,0,0,0,0
